"ogc_fid","id","type","height","ele","area","date","heightscore","name","minheight","levels","color","material","minlevel","orient","roofheight","roofshape","roofcolor","roofmaterial","rooflevels","country","geom","avg_elevation","absolute_top","bldg_footprint_centroid","test_bldg_id","roof_center","geom_4326"
376697,"0573682-0bccf64-09","commerce","8.3","136.2","114.5",201708,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000004D16F932506A60C13E927304A3EC51411E59A421516A60C15761A7A89FEC514186351BC84F6A60C1DF427D289EEC5141B4F26FD94E6A60C182524984A1EC51414D16F932506A60C13E927304A3EC5141","136","144.3","0101000020110F00005B268AFD4F6A60C1A6647896A0EC5141",1741,"0101000020E61000002517DF50F85353C05BA044847F6B4340","0106000020E610000001000000010300000001000000050000003E36C98FF85353C01781B1BE816B434003EACDA8F95353C0960A2AAA7E6B43400BF5F411F85353C068BAD7497D6B43404541F0F8F65353C0E7305F5E806B43403E36C98FF85353C01781B1BE816B4340"
376675,"0573689-0bccfa4-09","residence","9.9","136.5","98.1",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,109,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000BE4F7FF94E6A60C14A2C3C5AC2EC514118E89C724F6A60C1AA9B2023C0EC5141C13B876A4D6A60C1266C8487BEEC5141F85AA9FF4C6A60C15E79099AC0EC5141BE4F7FF94E6A60C14A2C3C5AC2EC5141","137","146.9","0101000020110F0000E53EE6384E6A60C1B425EC69C0EC5141",1742,"0101000020E6100000A52FC53BF65353C05B52EFA99C6B4340","0106000020E6100000010000000103000000010000000500000070EEAF1EF75353C0DFA9807B9E6B434045274BADF75353C067AD68739C6B4340DCD8EC48F55353C0C9E9EBF99A6B4340A69718CBF45353C0FCF675E09C6B434070EEAF1EF75353C0DFA9807B9E6B4340"
376700,"0573692-0bccf5b-0a","commerce","8.3","137.9","117.7",201708,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000BACF3D1F4C6A60C1B76CCF7A9EEC51416F0079114D6A60C15FA0031F9BEC5141291340AD4B6A60C1131DB49599EC514158D094BE4A6A60C15EC77FF19CEC5141BACF3D1F4C6A60C1B76CCF7A9EEC5141","136","144.3","0101000020110F00003DCD64E74B6A60C1C47FD2079CEC5141",1743,"0101000020E610000081394681F35353C0FB75B8567B6B4340","0106000020E6100000010000000103000000010000000500000083DBDAC2F35353C0BA1457957D6B43402F4D11E0F45353C0379ECF807A6B43407E1EA33CF35353C039D21918796B4340BA6A9E23F25353C0BB48A12C7C6B434083DBDAC2F35353C0BA1457957D6B4340"
376689,"05736a0-0bccf99-08","residence","9.7","136.3","100.7",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000C7091B85496A60C15047B462BCEC5141355799DA496A60C1D140E43DBAEC51410B7254AB476A60C1064BC0FDB8EC51416800F65C476A60C146404C50BBEC5141C7091B85496A60C15047B462BCEC5141","137","146.7","0101000020110F00008E340097486A60C11F7EE2B8BAEC5141",1744,"0101000020E6100000A179DB9DEF5353C032221E89976B4340","0106000020E61000000100000001030000000100000005000000E92285B2F05353C0F2E49A02996B4340AEF02E17F15353C01EE0490B976B43404A79AD84EE5353C0A0F2AFE5956B434057276728EE5353C08862F206986B4340E92285B2F05353C0F2E49A02996B4340"
376687,"05736b4-0bccf98-09","residence","9.9","136.5","98.6",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,114,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000007F8D661B446A60C13BAF4A87BCEC514119A773AD446A60C141A63690BAEC51415D0FADD3426A60C190528C74B8EC5141162CF036426A60C1E472A7ABBAEC51417F8D661B446A60C13BAF4A87BCEC5141","137","146.9","0101000020110F00005705B170436A60C183CACF88BAEC5141",1745,"0101000020E610000025959D30E95353C04A79525F966B4340","0106000020E610000001000000010300000001000000050000001C91EF52EA5353C036D42824996B43404BFBE6FEEA5353C0703AC956976B4340AC510FD1E85353C06BB1DB67956B4340C5AD8218E85353C0E2ADF36F976B43401C91EF52EA5353C036D42824996B4340"
377101,"0573626-0bccf83-04",NULL,"5.8","130.8","18.7",201605,"0.55",NULL,NULL,NULL,NULL,NULL,NULL,108,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000075731425676A60C118261FCFB0EC51415109536C676A60C136E7D585AFEC51415B5CE6C4666A60C13B10A2FCAEEC514164B43781666A60C177B3C53CB0EC514175731425676A60C118261FCFB0EC5141","135","140.8","0101000020110F0000FDB55DF6666A60C1B478BEE3AFEC5141",1746,"0101000020E61000009CA9665D135453C0789E978A8D6B4340","0106000020E61000000100000001030000000100000005000000CC7A3194135453C03F31B2648E6B4340F05014E8135453C0F3C7B4368D6B43405073F222135453C0BD86E0B88C6B4340135B41D3125453C03B747ADE8D6B4340CC7A3194135453C03F31B2648E6B4340"
376658,"057366b-0bccfda-07","residence","4.9","137.5","66.2",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000007000000B1A9DBFC556A60C1949B7226DDEC5141A75648A4566A60C10138DD93DAEC51418D3A5CE0556A60C14B62A1CAD9EC5141B1A41D99556A60C1E9400ADDDAEC5141570C0020556A60C1B6122166DAEC51413CF5D1BF546A60C1B8854DE6DBEC5141B1A9DBFC556A60C1949B7226DDEC5141","134","138.9","0101000020110F0000EBDF43BB556A60C12759EB72DBEC5141",1747,"0101000020E6100000F05848FDFE5353C04EF6B86FB56B4340","0106000020E6100000010000000103000000010000000700000089CF9D60FF5353C04966F50EB76B43402AADBF25005453C0AE93FAB2B46B434048E00F3FFF5353C0C8EF6DFAB36B4340240A2DEBFE5353C0327216F6B46B43404ED1915CFE5353C09D280989B46B4340D1C952EBFD5353C0CC785BE9B56B434089CF9D60FF5353C04966F50EB76B4340"
376669,"057366c-0bccfb8-07","residence","4.9","137","66.5",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000070000007A85FB03566A60C10351A32DCCEC5141159A4A32566A60C1B07977ADCAEC51411FEDDD8A556A60C10DF2245BCAEC5141284AEDAA556A60C13088BC48C9EC5141EABE81CA546A60C1C52CF9DAC8EC51412A3BB37F546A60C10001B376CBEC51417A85FB03566A60C10351A32DCCEC5141","135","139.9","0101000020110F000073F2E84A556A60C1D2A0CAA3CAEC5141",1748,"0101000020E61000006CF1617EFE5353C06BAD4CF8A56B4340","0106000020E61000000100000001030000000100000007000000594B0169FF5353C0B1AA5E7EA76B434024F0879FFF5353C0815A0C1EA66B4340831266DAFE5353C02E008DD2A56B4340ADBF2500FF5353C0C27DE4D6A46B43408A03E8F7FD5353C0FFAF3A72A46B43407D6FD39FFD5353C069FE98D6A66B4340594B0169FF5353C0B1AA5E7EA76B4340"
376659,"057367d-0bccfd8-06","residence","6.1","137.3","69.3",201605,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000005FD5D5D6506A60C13A4E2F1DDCEC51415CE40F02526A60C15854646FDBEC514178F1C19A516A60C15FA9C79CD8EC51417BE2876F506A60C1D2F56C41D9EC51415FD5D5D6506A60C13A4E2F1DDCEC5141","134.5","140.6","0101000020110F0000D16B8A38516A60C101751A5BDAEC5141",1749,"0101000020E61000001419C6C3F95353C07CF2737CB46B4340","0106000020E61000000100000001030000000100000005000000F855B950F95353C0B05FB01BB66B434026A60BB1FA5353C0382F4E7CB56B4340D8226937FA5353C0ECF99AE5B26B4340ABD216D7F85353C090AE997CB36B4340F855B950F95353C0B05FB01BB66B4340"
376680,"05736a1-0bccf9d-09","residence","9.7","136.5","112.3",201605,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,101,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000007000000D2616C41496A60C1180B66BEBEEC51415AC15A93496A60C15CAD8E59BCEC5141C7091B85496A60C15047B462BCEC51416800F65C476A60C146404C50BBEC51415EA3E63C476A60C1D83F9022BBEC5141BA3188EE466A60C1628A6787BDEC5141D2616C41496A60C1180B66BEBEEC5141","137","146.7","0101000020110F000012DAA23F486A60C10B2DF9FABCEC5141",1750,"0101000020E6100000FA1F9E33EF5353C0F5A2D288996B4340","0106000020E61000000100000001030000000100000007000000AF0AD462F05353C0A9D0402C9B6B43408B1A4CC3F05353C0236937FA986B4340E92285B2F05353C0F2E49A02996B434057276728EE5353C08862F206986B43402D7AA702EE5353C077F700DD976B4340382861A6ED5353C0FE5E0A0F9A6B4340AF0AD462F05353C0A9D0402C9B6B4340"
376692,"05736ac-0bccf79-09","commerce","6.9","136.2","121.8",201708,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000006BECFDCD456A60C16DF09C85ADEC514120187B5C466A60C1FDE58D20A9EC5141A20662FF446A60C185D0C372A8EC5141D1C87474446A60C1FC30ADCEACEC51416BECFDCD456A60C16DF09C85ADEC5141","136.5","143.4","0101000020110F000061BDEB67456A60C175EE6DF9AAEC5141",1751,"0101000020E61000002E8081DAEB5353C0EDA72809896B4340","0106000020E61000000100000001030000000100000005000000C311A452EC5353C05EB2F1608B6B43400ABE69FAEC5353C044352559876B4340270B5F5FEB5353C0CE04C3B9866B4340C91CCBBBEA5353C019062CB98A6B4340C311A452EC5353C05EB2F1608B6B4340"
376686,"05736b0-0bccf90-0a","residence","9.9","136.5","123.1",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000A10B2063456A60C11C1BB9BDB8EC5141EAEEDCFF456A60C1321CE258B6EC5141FF8A87E9436A60C11E6B1234B4EC5141D3B93A49436A60C12B48E998B6EC5141A10B2063456A60C11C1BB9BDB8EC5141","137","146.9","0101000020110F0000FF3E28A5446A60C16B57F378B6EC5141",1752,"0101000020E610000072AC86F4EA5353C0CD594A96936B4340","0106000020E610000001000000010300000001000000050000008CD0CFD4EB5353C0EE8FF7AA956B434075745C8DEC5353C06728EE78936B4340692E3718EA5353C092239D81916B43409ACC785BE95353C01A8BA6B3936B43408CD0CFD4EB5353C0EE8FF7AA956B4340"
376711,"05736b4-0bccf5e-09","commerce","6.6","136.7","116.2",201708,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000007F8D661B446A60C128CE819F9FEC5141E38293B4446A60C17BECCA039DEC514179211DD0426A60C1EBE899439BEC5141313E6033426A60C176AC50DF9DEC51417F8D661B446A60C128CE819F9FEC5141","136","142.6","0101000020110F0000B1E49F74436A60C1FC11BD719DEC5141",1753,"0101000020E6100000DEF4258EE95353C0AE0E12A27C6B4340","0106000020E610000001000000010300000001000000050000001C91EF52EA5353C0C58EC6A17E6B43401D774A07EB5353C05C40683D7C6B4340C493DDCCE85353C07A8D5DA27A6B4340DDEF5014E85353C0E4DBBB067D6B43401C91EF52EA5353C0C58EC6A17E6B4340"
377102,"057362c-0bccf96-0e","residence","6.7","132.9","208.7",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000C1385D6B656A60C1DCBEB299BDEC5141F67035F3666A60C19F52713DB6EC51419CCE9BB2656A60C1500F2F34B5EC51414C84532E646A60C13B497090BCEC5141C1385D6B656A60C1DCBEB299BDEC5141","135","141.7","0101000020110F0000E0EF3890656A60C1AE527965B9EC5141",1754,"0101000020E61000009E253DB7115453C0BF202846966B4340","0106000020E61000000100000001030000000100000005000000557E198C115453C09E56D11F9A6B43401A187959135453C0F6B4C35F936B43407954FCDF115453C05BAE7E6C926B43409D78CE16105453C006508C2C996B4340557E198C115453C09E56D11F9A6B4340"
377108,"0573643-0bccf97-08","residence","4.5","133.6","96.5",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000007000000C29AA73A606A60C1CB11AD22BCEC5141E60EE5BA606A60C1B51DFD8FB8EC5141B1DBCA965F6A60C1005C58EBB7EC5141BA331C535F6A60C143DDD5BDB9EC514132D42D015F6A60C1AEDE1990B9EC514104089FC45E6A60C193A62647BBEC5141C29AA73A606A60C1CB11AD22BCEC5141","135","139.5","0101000020110F000008973CCE5F6A60C1D3E35C14BAEC5141",1755,"0101000020E61000001758BEC50A5453C08202344A976B4340","0106000020E610000001000000010300000001000000070000000CCB9F6F0B5453C04082E2C7986B4340B37F9E060C5453C0DD240681956B434054ABAFAE0A5453C0387007EA946B43401793FE5E0A5453C0B81AD995966B43403C8386FE095453C0A7AFE76B966B4340D0E638B7095453C0B9E68EFE976B43400CCB9F6F0B5453C04082E2C7986B4340"
377097,"057364d-0bccf6e-0b","residence","8","131.9","142.4",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,113,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000009000000F448C2205E6A60C18E1290E9A7EC51418E62CFB25E6A60C14FC2E6CDA5EC514152C36B435C6A60C1460A553BA3EC514166730EBC5B6A60C1B2E46732A5EC5141C00B2C355C6A60C1710476B2A5EC514141094D035C6A60C1D1781A57A6EC5141EDE136395D6A60C1C16963A0A7EC5141F53E46595D6A60C1B4AE2F17A7EC5141F448C2205E6A60C18E1290E9A7EC5141","131","139","0101000020110F00008114EB275D6A60C155F702B3A5EC5141",1756,"0101000020E6100000F28A3CD4075453C0A1641EF9836B4340","0106000020E6100000010000000103000000010000000900000019C748F6085453C096C3EE3B866B4340483140A2095453C0923A014D846B4340915F3FC4065453C0F96706F1816B43401A2FDD24065453C0BD0166BE836B4340F06778B3065453C022C7D633846B43403E05C078065453C0C97BD5CA846B4340268FA7E5075453C014E5D2F8856B43404F3C670B085453C0DFA3FE7A856B434019C748F6085453C096C3EE3B866B4340"
377096,"0573655-0bccf7a-0e","residence","9.1","132.6","245.2",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000D000000496B1A875C6A60C1E774BD17ACEC5141DA2718F95C6A60C195EED669AAEC5141D5B152E65A6A60C1E5BBBC32A8EC5141BA9A24865A6A60C15184FC72AAEC5141323B36345A6A60C112021B3CAAEC514157A5F7EC596A60C110146485ABEC5141EA577997596A60C13F26A857ABEC514186670A62596A60C1E774BD17ACEC514139A77F7F5B6A60C1EB950498AEEC514181857EB85B6A60C1D60DA4C5ADEC5141008D1B4E5C6A60C1D00D2361AEEC51419BA628E05C6A60C167ABCB97ACEC5141496B1A875C6A60C1E774BD17ACEC5141","133","142.1","0101000020110F00004451205D5B6A60C108A3839BABEC5141",1757,"0101000020E6100000498D19A9055453C048E73576896B4340","0106000020E6100000010000000103000000010000000D000000CC77F013075453C0D05966118A6B4340D234289A075453C0909E2287886B4340B0AC3429055453C019A20A7F866B434033A5F5B7045453C0621A868F886B434057957D57045453C07E33315D886B434034BF9A03045453C0CA9C2E8B896B43406FF1F09E035453C0B9313D61896B4340D5D00660035453C0D05966118A6B4340B0928FDD055453C0CA349A5C8C6B43403271AB20065453C01215AA9B8B6B43404999D4D0065453C0E74D452A8C6B43407903CC7C075453C0351FD7868A6B4340CC77F013075453C0D05966118A6B4340"
376698,"0573688-0bccf61-09","commerce","8.3","136.7","119.4",201708,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000B4F26FD94E6A60C182524984A1EC514186351BC84F6A60C1DF427D289EEC51413E48E2634E6A60C14E0E08969CEC51416E0537754D6A60C11CFBD3F19FEC5141B4F26FD94E6A60C182524984A1EC5141","136","144.3","0101000020110F0000FB1DA99E4E6A60C136AA280D9FEC5141",1758,"0101000020E61000005285BBB3F65353C02AD48E1B7E6B4340","0106000020E610000001000000010300000001000000050000004541F0F8F65353C0E7305F5E806B43400BF5F411F85353C068BAD7497D6B434057C6866EF65353C09672BED87B6B434094128255F55353C017E945ED7E6B43404541F0F8F65353C0E7305F5E806B4340"
376674,"0573688-0bccfa0-09","residence","9.9","136.3","105.6",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,108,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000018E89C724F6A60C1AA9B2023C0EC51418E922AE84F6A60C1CCF6B9D9BDEC5141E4AFC4EA4D6A60C1B2ABD22BBCEC5141C13B876A4D6A60C1266C8487BEEC514118E89C724F6A60C1AA9B2023C0EC5141","137","146.9","0101000020110F000036B43BAA4E6A60C14FE4402BBEEC5141",1759,"0101000020E610000085E1E8C0F65353C0E6D13AAA9A6B4340","0106000020E6100000010000000103000000010000000500000045274BADF75353C067AD68739C6B434033A2B437F85353C050B9895A9A6B4340828DEBDFF55353C00FFE45D0986B4340DCD8EC48F55353C0C9E9EBF99A6B434045274BADF75353C067AD68739C6B4340"
376664,"0573696-0bccfbd-09","residence","9.4","137.9","98.2",201605,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,113,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000DF39FFD74B6A60C1B3D7F3EDCEEC5141CB895C5F4C6A60C11AE0DEF6CCEC51417D3A56774A6A60C115EF0DD2CAEC5141FE32B9E1496A60C162A493E4CCEC5141DF39FFD74B6A60C1B3D7F3EDCEEC5141","137","146.4","0101000020110F0000BC9558214B6A60C12CB276E4CCEC5141",1760,"0101000020E6100000CE178F2EF25353C09D53DF32A76B4340","0106000020E610000001000000010300000001000000050000005F05F86EF35353C05CE84A04AA6B4340D5355A0EF45353C0964EEB36A86B43409694BBCFF15353C0C3499A3FA66B43407F6C921FF15353C0F7562426A86B43405F05F86EF35353C05CE84A04AA6B4340"
376672,"057369e-0bccf94-08","residence","9.7","136.1","97.1",201605,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000355799DA496A60C1D140E43DBAEC5141D9C8F7284A6A60C19AF13922B8EC5141AFE3B2F9476A60C1340D16E2B6EC51410B7254AB476A60C1064BC0FDB8EC5141355799DA496A60C1D140E43DBAEC5141","137","146.7","0101000020110F0000CE1E26EA486A60C1A423FD8FB8EC5141",1761,"0101000020E6100000445E11FCEF5353C06C250681956B4340","0106000020E61000000100000001030000000100000005000000AEF02E17F15353C01EE0490B976B4340A2427573F15353C01A575C1C956B43403ECBF3E0EE5353C09B69C2F6936B43404A79AD84EE5353C0A0F2AFE5956B4340AEF02E17F15353C01EE0490B976B4340"
376693,"05736b2-0bccf78-09","commerce","6.9","136.2","128.2",201708,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000D1C87474446A60C1FC30ADCEACEC5141A20662FF446A60C185D0C372A8EC5141933D0994436A60C1FE28D4BBA7EC5141C1FF1B09436A60C1E774BD17ACEC5141D1C87474446A60C1FC30ADCEACEC5141","136.5","143.4","0101000020110F0000A5033F04446A60C1BAA84045AAEC5141",1762,"0101000020E6100000583FAC37EA5353C05BB99465886B4340","0106000020E61000000100000001030000000100000005000000C91CCBBBEA5353C019062CB98A6B4340270B5F5FEB5353C0CE04C3B9866B4340A6608DB3E95353C08558FD11866B43404672F90FE95353C0D05966118A6B4340C91CCBBBEA5353C019062CB98A6B4340"
376681,"05736b6-0bccf9c-09","residence","9.9","136.7","96.9",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000004007B99E436A60C114D61AACBEEC51417F8D661B446A60C13BAF4A87BCEC5141162CF036426A60C1E472A7ABBAEC514144EE02AC416A60C14717E1ABBCEC51414007B99E436A60C114D61AACBEEC5141","137","146.9","0101000020110F000049263AE8426A60C1AB7DCBA5BCEC5141",1763,"0101000020E6100000ED87964FE95353C0475198309A6B4340","0106000020E610000001000000010300000001000000050000005E9A22C0E95353C00AD9791B9B6B43401C91EF52EA5353C036D42824996B4340C5AD8218E85353C0E2ADF36F976B434065BFEE74E75353C076C3B645996B43405E9A22C0E95353C00AD9791B9B6B4340"
376640,"05736c3-0bccfca-08","residence","9.3","137.6","87.6",202211,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000009A0B9DAE3F6A60C152136F9CD5EC51416A4E489D406A60C15AAB00DCD1EC5141EC41EDA33F6A60C1C5E808E5D0EC51411CFF41B53E6A60C1DB3877A5D4EC51419A0B9DAE3F6A60C152136F9CD5EC5141","137","146.3","0101000020110F0000CD2645A93F6A60C104FABB40D3EC5141",1764,"0101000020E6100000250FDB16E55353C0B67350FBAD6B4340","0106000020E61000000100000001030000000100000005000000B4AA251DE55353C08E59F624B06B4340775E2A36E65353C01A9128B4AC6B4340FB709010E55353C01F82AAD1AB6B434038BD8BF7E35353C0944A7842AF6B4340B4AA251DE55353C08E59F624B06B4340"
428345,"05735e7-0bcc9bd-0d","residence","4.9","124.1","289.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000009D327AE6786A60C132CE4B18CFE951418B7D190A796A60C1DDFC2CD8CBE95141B9B0B079746A60C1BB01010FCBE95141CA651156746A60C136C21F4FCEE951419D327AE6786A60C132CE4B18CFE95141","127","131.9","0101000020110F00009F7315B0766A60C12164A613CDE95141",1765,"0101000020E610000004193BE1255453C0930DFCE1E7684340","0106000020E610000001000000010300000001000000050000000E0C207C285453C077DCF0BBE9684340217711A6285453C065D993C0E6684340A8255646235453C07E350708E668434094BA641C235453C08E386403E96843400E0C207C285453C077DCF0BBE9684340"
428334,"057353e-0bcc9c3-0e","residence","4","126.5","267.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000007000000F5B0C81DA26A60C11D9E94E1D2E95141E105E408A36A60C140DE77E1CFE95141B0BED155A06A60C14C133498CCE95141A0F578EA9E6A60C117791746D1E9514182F24219A06A60C1EE0ADCB3D2E951418A54109DA06A60C126141506D1E95141F5B0C81DA26A60C11D9E94E1D2E95141","124","128","0101000020110F00001962BFF0A06A60C135507003D0E95141",1766,"0101000020E610000081DD176B575453C01A499DF2E8684340","0106000020E610000001000000010300000001000000070000006D54A703595453C0BC202235ED684340484A7A185A5453C05E807D74EA6843405760C8EA565453C07E01BD70E7684340D4B5F63E555453C01D5DA5BBEB684340EBC37AA3565453C0AAB5300BED6843407936AB3E575453C06AFAEC80EB6843406D54A703595453C0BC202235ED684340"
428379,"0573548-0bcc9f6-0d","residence","3.3","126.8","191",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000084E8C6519F6A60C11F6A6D59ECE95141DE85A22EA06A60C1CCFDE4BDE9E9514123E45F8D9D6A60C10F58E646E6E95141C94684B09C6A60C1CC886EE2E8E9514184E8C6519F6A60C11F6A6D59ECE95141","127.5","130.8","0101000020110F00007169936F9E6A60C1EDD72950E9E95141",1767,"0101000020E6100000C09A42AE545453C06ADC2DC901694340","0106000020E61000000100000001030000000100000005000000223999B8555453C00AF83592046943405D37A5BC565453C0A1A9D72D02694340F402ECA3535453C0ACBF2500FF684340B804E09F525453C0160E846401694340223999B8555453C00AF8359204694340"
428333,"057354e-0bcc9b7-0e","residence","3.7","127.7","214.6",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,114,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000001891CC349E6A60C135FDEE05CDE95141E07668039F6A60C17122B03CCAE95141B787A70C9C6A60C11A34D9CEC6E95141F0A10B3E9B6A60C1EBB73CA1C9E951411891CC349E6A60C135FDEE05CDE95141","125","128.7","0101000020110F00007EA82A209D6A60C1D01DD3EBC9E95141",1768,"0101000020E610000043746924535453C0A279C9FFE4684340","0106000020E6100000010000000103000000010000000500000093E00D69545453C042CF66D5E76843402EE7525C555453C0C5151747E5684340FFE4EFDE515453C0A4A7C821E268434065DEAAEB505453C0EFDC7BB8E468434093E00D69545453C042CF66D5E7684340"
428378,"0573588-0bcc9fd-0c","residence","3.7","130.4","227.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,96,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000004492740A906A60C1B83087D9EEE95141715E0347906A60C170D61B87EBE95141420D75CC8C6A60C1CD873690EAE951411441E68F8C6A60C154DC7CD9EDE951414492740A906A60C1B83087D9EEE95141","128","131.7","0101000020110F000018353D6C8E6A60C1EC74DBB2ECE95141",1769,"0101000020E61000008672C0D2415453C05814E7E104694340","0106000020E610000001000000010300000001000000050000004DB340BB435453C002D369DD06694340B84F8E02445453C051D845D103694340FDDAFAE93F5453C058C9C7EE02694340913EADA23F5453C0384888F2056943404DB340BB435453C002D369DD06694340"
428367,"057360c-0bcc9eb-09","residence","5.5","121.6","123.8",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,164,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000004FACC6006D6A60C16C7A9C34E6E951415E751F6C6E6A60C139B10390E5E951411FEF71EF6D6A60C1DE0EB446E1E95141102619846C6A60C1B2B371F4E1E951414FACC6006D6A60C16C7A9C34E6E95141","123","128.5","0101000020110F00009DA452786D6A60C1283F95BFE3E95141",1770,"0101000020E61000006996C3061B5453C0A430C0B0FC684340","0106000020E610000001000000010300000001000000050000009FC9FE791A5453C00BC85EEFFE6843402074D0251C5453C066136058FE684340627D03931B5453C0BA09BE69FA684340E1D231E7195453C0313A2009FB6843409FC9FE791A5453C00BC85EEFFE684340"
428337,"057358b-0bcc9cd-0c","residence","3.7","129.4","183.8",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,114,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000FFA43BA68E6A60C1A4357BCFD7E95141C58AD7748F6A60C125BFF1F3D4E951412F5814F08C6A60C17F7E6818D2E95141687278218C6A60C166D4CCEAD4E95141FFA43BA68E6A60C1A4357BCFD7E95141","127.5","131.2","0101000020110F000017399DCB8D6A60C14DEC6CF2D4E95141",1771,"0101000020E61000003ACB3099415453C0AB8C376BF0684340","0106000020E610000001000000010300000001000000050000009D84D217425453C00CDFC2BAF1684340368B170B435453C0F12DAC1BEF6843400E46EC13405453C0D37C957CEC684340753FA7203F5453C020B24813EF6843409D84D217425453C00CDFC2BAF1684340"
